date.added.to.catalog	PUBMEDID	first.author	date	journal	link	STUDY	DISEASE/TRAIT	initial.sample.size	replication.sample.size	region	chr.id	chr.pos	reported.genes	mapped.gene	upstream.gene.id	downstream.gene.id	SNP_GENE_IDS	upstream.gene.distance	downstream.gene.distance	strongest.snp.risk.allele	SNPS	merged	snp.id.current	context	intergenic	risk.allele.frequency	pvalue	pvalue.mlog	p.value.text	OR.or.beta	95%.ci.text	platform.snp.passing.qc	CNV
10/23/2014	24509480	Mahajan A	2/9/2014	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24509480	Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.	Type 2 diabetes	"12,171 European ancestry cases, 56,862 European ancestry controls, 6,952 East Asian ancestry cases, 11,865 East Asian ancestry controls, 5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls, 1,804 Mexican ancestry cases, 779 Mexican ancestry controls"	"21,491 European ancestry cases, 55,647 European ancestry controls"	8q24.21	8	128555832	TMEM75	LINC00824			101927774			rs1561927-C	rs1561927		1561927	intron_variant	0		1.00E-07	7		1.06	[1.04-1.09]	"Affymetrix, Illumina [2500000] (imputed)"	N
10/23/2014	24509480	Mahajan A	2/9/2014	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24509480	Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.	Type 2 diabetes	"12,171 European ancestry cases, 56,862 European ancestry controls, 6,952 East Asian ancestry cases, 11,865 East Asian ancestry controls, 5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls, 1,804 Mexican ancestry cases, 779 Mexican ancestry controls"	"21,491 European ancestry cases, 55,647 European ancestry controls"	2p25.3	2	646674	TMEM18	LOC105373353 - TMEM18	105373353	129787		576	21299	rs10190052-C	rs10190052		10190052	intergenic_variant	0		2.00E-07	6.698970004		1.07	[1.04-1.10]	"Affymetrix, Illumina [2500000] (imputed)"	N
10/23/2014	24509480	Mahajan A	2/9/2014	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24509480	Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.	Type 2 diabetes	"12,171 European ancestry cases, 56,862 European ancestry controls, 6,952 East Asian ancestry cases, 11,865 East Asian ancestry controls, 5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls, 1,804 Mexican ancestry cases, 779 Mexican ancestry controls"	"21,491 European ancestry cases, 55,647 European ancestry controls"	13q12.13	13	26207391	RNF6	RNF6			6049			rs10507349-G	rs10507349		10507349	intron_variant	0		2.00E-07	6.698970004		1.06	[1.04-1.08]	"Affymetrix, Illumina [2500000] (imputed)"	N
10/23/2014	24509480	Mahajan A	2/9/2014	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24509480	Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.	Type 2 diabetes	"12,171 European ancestry cases, 56,862 European ancestry controls, 6,952 East Asian ancestry cases, 11,865 East Asian ancestry controls, 5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls, 1,804 Mexican ancestry cases, 779 Mexican ancestry controls"	"21,491 European ancestry cases, 55,647 European ancestry controls"	6p21.1	6	43844025	VEGFA	LOC105375069 - LOC285857	105375069	285857		5293	1725	rs9472138-T	rs9472138		9472138	intergenic_variant	0		2.00E-07	6.698970004		1.06	[1.04-1.08]	"Affymetrix, Illumina [2500000] (imputed)"	N
10/23/2014	24509480	Mahajan A	2/9/2014	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24509480	Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.	Type 2 diabetes	"12,171 European ancestry cases, 56,862 European ancestry controls, 6,952 East Asian ancestry cases, 11,865 East Asian ancestry controls, 5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls, 1,804 Mexican ancestry cases, 779 Mexican ancestry controls"	"21,491 European ancestry cases, 55,647 European ancestry controls"	7p21.2	7	13861106	ETV1	LOC105375161 - RPL26P21	105375161	646161		117532	10678	rs7795991-G	rs7795991		7795991	upstream_gene_variant	0		7.00E-07	6.15490196		1.05	[1.03-1.07]	"Affymetrix, Illumina [2500000] (imputed)"	N
10/23/2014	24509480	Mahajan A	2/9/2014	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24509480	Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.	Type 2 diabetes	"12,171 European ancestry cases, 56,862 European ancestry controls, 6,952 East Asian ancestry cases, 11,865 East Asian ancestry controls, 5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls, 1,804 Mexican ancestry cases, 779 Mexican ancestry controls"	"21,491 European ancestry cases, 55,647 European ancestry controls"	5q31.1	5	134904545	PCBD2	TXNDC15 - PCBD2	79770	84105		2912	575	rs319598-C	rs319598		319598	upstream_gene_variant	0		2.00E-06	5.698970004		1.05	[1.03-1.07]	"Affymetrix, Illumina [2500000] (imputed)"	N
10/23/2014	24509480	Mahajan A	2/9/2014	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24509480	Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.	Type 2 diabetes	"12,171 European ancestry cases, 56,862 European ancestry controls, 6,952 East Asian ancestry cases, 11,865 East Asian ancestry controls, 5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls, 1,804 Mexican ancestry cases, 779 Mexican ancestry controls"	"21,491 European ancestry cases, 55,647 European ancestry controls"	1q41	1	219575476	LYPLAL1	LOC102723886 - ZC3H11B	102723886	643136		18196	32451	rs2820446-C	rs2820446		2820446	intergenic_variant	0		2.00E-06	5.698970004		1.05	[1.03-1.07]	"Affymetrix, Illumina [2500000] (imputed)"	N
10/23/2014	24509480	Mahajan A	2/9/2014	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24509480	Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.	Type 2 diabetes	"12,171 European ancestry cases, 56,862 European ancestry controls, 6,952 East Asian ancestry cases, 11,865 East Asian ancestry controls, 5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls, 1,804 Mexican ancestry cases, 779 Mexican ancestry controls"	"21,491 European ancestry cases, 55,647 European ancestry controls"	6q22.32	6	126643364	C6orf173	MIR588 - PRELID1P1	693173	728666		158651	96	rs4273712-G	rs4273712		4273712	upstream_gene_variant	0		3.00E-06	5.522878745		1.05	[1.03-1.07]	"Affymetrix, Illumina [2500000] (imputed)"	N
10/23/2014	24509480	Mahajan A	2/9/2014	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24509480	Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.	Type 2 diabetes	"12,171 European ancestry cases, 56,862 European ancestry controls, 6,952 East Asian ancestry cases, 11,865 East Asian ancestry controls, 5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls, 1,804 Mexican ancestry cases, 779 Mexican ancestry controls"	"21,491 European ancestry cases, 55,647 European ancestry controls"	10q22.1	10	69692529	C10orf35	LOC105378346 - RPL5P26	105378346	100271206		1350	86361	rs2812533-C	rs2812533		2812533	downstream_gene_variant	0		5.00E-06	5.301029996		1.07	[1.04-1.09]	"Affymetrix, Illumina [2500000] (imputed)"	N
10/23/2014	24509480	Mahajan A	2/9/2014	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24509480	Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.	Type 2 diabetes	"12,171 European ancestry cases, 56,862 European ancestry controls, 6,952 East Asian ancestry cases, 11,865 East Asian ancestry controls, 5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls, 1,804 Mexican ancestry cases, 779 Mexican ancestry controls"	"21,491 European ancestry cases, 55,647 European ancestry controls"	6q23.3	6	136970143	IL20RA	SLC35D3 - NHEG1	340146	100294720		44483	12016	rs6937795-A	rs6937795		6937795	downstream_gene_variant	0		7.00E-06	5.15490196		1.04	[1.02-1.06]	"Affymetrix, Illumina [2500000] (imputed)"	N
10/23/2014	24509480	Mahajan A	2/9/2014	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24509480	Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.	Type 2 diabetes	"12,171 European ancestry cases, 56,862 European ancestry controls, 6,952 East Asian ancestry cases, 11,865 East Asian ancestry controls, 5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls, 1,804 Mexican ancestry cases, 779 Mexican ancestry controls"	"21,491 European ancestry cases, 55,647 European ancestry controls"	7p14.3	7	30674820	CRHR2	CRHR2			1395			rs2284219-T	rs2284219		2284219	intron_variant	0		8.00E-06	5.096910013		1.05	[1.03-1.08]	"Affymetrix, Illumina [2500000] (imputed)"	N
10/23/2014	24509480	Mahajan A	2/9/2014	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/24509480	Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.	Type 2 diabetes	"12,171 European ancestry cases, 56,862 European ancestry controls, 6,952 East Asian ancestry cases, 11,865 East Asian ancestry controls, 5,561 South Asian ancestry cases, 14,458 South Asian ancestry controls, 1,804 Mexican ancestry cases, 779 Mexican ancestry controls"	"21,491 European ancestry cases, 55,647 European ancestry controls"	10q23.31	10	88008827	PTEN	PTEN - LOC105378414	5728	105378414		36897	33491	rs10788575-A	rs10788575		10788575	intergenic_variant	0		9.00E-06	5.045757491		1.06	[1.03-1.08]	"Affymetrix, Illumina [2500000] (imputed)"	N
7/27/2015	25483131	Ghassibe-Sabbagh M	12/8/2014	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	"1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls"	NA	6p22.3	6	20686342	CDKAL1	CDKAL1			54901			rs7766070-A	rs7766070		7766070	intron_variant	0	0.29	9.00E-09	8.045757491		1.38	[1.24-1.54]	Illumina [5891794] (imputed)	N
7/27/2015	25483131	Ghassibe-Sabbagh M	12/8/2014	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	"1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls"	NA	9q22.31	9	91633578	ROR2	LOC101927916 - MIR3910-1	101927916	100500821		146271	2673	rs1873747-T	rs1873747		1873747	intron_variant	0	0.13	4.00E-06	5.397940009		1.41	[1.22-1.63]	Illumina [5891794] (imputed)	N
7/27/2015	25483131	Ghassibe-Sabbagh M	12/8/2014	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	"1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls"	NA	10q25.2	10	112994312	TCF7L2	TCF7L2			6934			rs34872471-C	rs34872471		34872471	intron_variant	0	0.4	8.00E-08	7.096910013		1.32	[1.19-1.46]	Illumina [5891794] (imputed)	N
7/27/2015	25483131	Ghassibe-Sabbagh M	12/8/2014	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	"1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls"	NA	18q11.2	18	24259188	OSBPL1A	OSBPL1A			114876			rs275856-T	rs275856		275856	intron_variant	0	0.11	1.00E-06	6		1.51	[1.28-1.77]	Illumina [5891794] (imputed)	N
7/27/2015	25483131	Ghassibe-Sabbagh M	12/8/2014	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	"1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls"	NA	2q14.3	2	127663671	LIMS2	LIMS2			55679			rs73954691-G	rs73954691		73954691	intron_variant	0	0.98	3.00E-06	5.522878745		2.6	[1.74-3.88]	Illumina [5891794] (imputed)	N
7/27/2015	25483131	Ghassibe-Sabbagh M	12/8/2014	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	"1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls"	NA	14q23.1	14	59285112	DAAM1	DAAM1			23002			rs35209784-T	rs35209784		35209784	intron_variant	0	0.01	5.00E-06	5.301029996		3.57	[1.92-6.25]	Illumina [5891794] (imputed)	N
12/18/2015	25760438	Anderson D	3/11/2015	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	"89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls"	NA	2p21	2	45521138	SRBD1	SRBD1			55133			rs34669198-?	rs34669198		34669198	intron_variant	0	NR	1.00E-06	6		0.3	[0.18-0.42] unit increase	Illumina [1075436] (imputed)	N
12/18/2015	25760438	Anderson D	3/11/2015	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	"89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls"	NA	2q33.1	2	199751534	"TYW5, SATB2"	LOC101927641 - FTCDNL1	101927641	348751		92402	9002	rs75260059-?	rs75260059		75260059	regulatory_region_variant	0	NR	9.00E-07	6.045757491		0.34	[0.20-0.48] unit increase	Illumina [1075436] (imputed)	N
12/18/2015	25760438	Anderson D	3/11/2015	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	"89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls"	NA	3p14.1	3	66779484	"LRIG1, KBTBD8"	LOC105377143 - LOC105377144	105377143	105377144		41170	593	rs12496230-?	rs12496230		12496230	intergenic_variant	0	NR	4.00E-06	5.397940009		0.54	[0.30-0.78] unit increase	Illumina [1075436] (imputed)	N
12/18/2015	25760438	Anderson D	3/11/2015	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	"89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls"	NA	3q27.2	3	185827931	IGF2BP2	IGF2BP2 - TRA2B	10644	6434		2892	86637	rs138306797-?	rs138306797		138306797	upstream_gene_variant	0	NR	3.00E-06	5.522878745		0.78	[0.47-1.09] unit increase	Illumina [1075436] (imputed)	N
12/18/2015	25760438	Anderson D	3/11/2015	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	"89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls"	NA	3q27.3	3	187880139	"BCL6, LPP"	LOC105374264			105374264			rs149049329-?	rs149049329		149049329	regulatory_region_variant	0	NR	2.00E-06	5.698970004		0.71	[0.42-1.00] unit increase	Illumina [1075436] (imputed)	N
12/18/2015	25760438	Anderson D	3/11/2015	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	"89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls"	NA	13q21.31	13	64920645	intergenic	LOC105370240 - LGMNP1	105370240	122199		122911	36911	rs11454281-?	rs11454281		11454281	intergenic_variant	0	NR	9.00E-06	5.045757491		0.6	[0.33-0.87] unit increase	Illumina [1075436] (imputed)	N
12/18/2015	25760438	Anderson D	3/11/2015	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	"89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls"	NA	6q21	6	113586847	"SOCS5P5, MARCKS"	RPS27AP11 - LOC101927686	728590	101927686		4848	36688	rs149358103-?	rs149358103		149358103	downstream_gene_variant	0	NR	5.00E-06	5.301029996		0.58	[0.33-0.83] unit increase	Illumina [1075436] (imputed)	N
12/18/2015	25760438	Anderson D	3/11/2015	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	"89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls"	NA	6q25.1	6	151135457	"MTHFD1L, AKAP12"	LOC105378057			105378057			rs9478961-?	rs9478961		9478961	intron_variant	0	NR	2.00E-07	6.698970004		0.44	[0.28-0.60] unit increase	Illumina [1075436] (imputed)	N
12/18/2015	25760438	Anderson D	3/11/2015	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	"89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls"	NA	12q12	12	43176712	ADAMTS20	LOC105369740 - ADAMTS20	105369740	80070		12892	176131	rs7978895-?	rs7978895		7978895	intergenic_variant	0	NR	9.00E-06	5.045757491		0.14	[0.081-0.199] unit increase	Illumina [1075436] (imputed)	N
12/18/2015	25760438	Anderson D	3/11/2015	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	"89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls"	NA	13q14.13	13	45312051	"GTF2F2, TPT1"	GTF2F2 - TPT1	2963	7178		27162	21420	rs79490558-?	rs79490558		79490558	regulatory_region_variant	0	NR	1.00E-06	6		0.31	[0.17-0.45] unit increase	Illumina [1075436] (imputed)	N
